Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2022,II,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,LK,,,1254.65,fins,kg,T,W
2022,II,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,NI,,,20,fins,kg,T,W
2022,II,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,OM,,,1406,fins,kg,T,W
2022,II,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,SG,PE,,55.5,fins,kg,T,W
2022,II,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,SG,YE,,1994.8,fins,kg,T,W
2022,II,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,SG,PE,,2592.7,,fins,kg,T,W
2022,II,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,SG,PG,,,29.28,fins,kg,T,W
2022,II,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,US,CU,,7,,fins,cm2,S,W
2022,II,Sphyrnidae spp.,Elasmobranchii,Carcharhiniformes,Sphyrnidae,,HK,SC,,,384,fins,kg,T,W
2023,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,SG,ES,KE,,1351,fins,kg,T,W
2023,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,SG,ES,KE,,716,fins,kg,T,X
2023,II,Prionace glauca,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Prionace,CN,ES,HS,,141970,fins,kg,T,O
2023,II,Prionace glauca,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Prionace,CN,ES,,,95457,fins,kg,T,O
2023,II,Prionace glauca,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Prionace,ES,MA,,7020,,fins,kg,T,X
2023,II,Prionace glauca,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Prionace,HK,ES,HS,,5177.620,fins,kg,T,X
2023,II,Prionace glauca,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Prionace,JP,ES,,,10002.800,fins,kg,T,O
2023,II,Prionace glauca,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Prionace,KE,ES,KE,,2837,fins,kg,T,O
2023,II,Prionace glauca,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Prionace,SG,ES,EC,,9840,fins,kg,T,O
2023,II,Prionace glauca,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Prionace,SG,ES,HS,,234404.250,fins,kg,T,O
2023,II,Isurus oxyrinchus,Elasmobranchii,Lamniformes,Lamnidae,Isurus,HK,ES,HS,,19047.700,fins,kg,T,X
2023,II,Isurus oxyrinchus,Elasmobranchii,Lamniformes,Lamnidae,Isurus,JP,ES,HS,,8647.600,fins,kg,T,X
2023,II,Isurus oxyrinchus,Elasmobranchii,Lamniformes,Lamnidae,Isurus,SG,ES,EC,,3028,fins,kg,T,W
2023,II,Isurus oxyrinchus,Elasmobranchii,Lamniformes,Lamnidae,Isurus,SG,ES,HS,,57140.500,fins,kg,T,X
2023,II,Isurus oxyrinchus,Elasmobranchii,Lamniformes,Lamnidae,Isurus,SG,ES,KE,,612,fins,kg,T,W
2023,II,Isurus oxyrinchus,Elasmobranchii,Lamniformes,Lamnidae,Isurus,SG,ES,KE,,406,fins,kg,T,X
